district2,DISTRICT,org,org_acro,sector,population,death,injuries,priv_house_full_damage,priv_house_partial_damage
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Social Development and Promotion Centre,SDPC,Nutrition,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,SOS Nepal,SOS Nepal,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,SOS Nepal,SOS Nepal,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,SOS Nepal,SOS Nepal,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,SOS Nepal,SOS Nepal,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,St. Xavier,St. Xavier,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,START international,START international,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Swiss Agency for Development and Cooperation,SDC,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Taiwan  Root Medical Peace Corps,TRMPC,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Team for Chirayu,Team for Chirayu,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Tevel B'Tzedek,Tevel,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Tevel B'Tzedek,Tevel,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Himalayan Innovative Society,THIS,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Himalayan Innovative Society,THIS,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Himalayan Innovative Society,THIS,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Himalayan Innovative Society,THIS,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Himalayan Innovative Society,THIS,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Leprosy Mission Nepal,TLM,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Leprosy Mission Nepal,TLM,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Leprosy Mission Nepal,TLM,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,The Relief Trust/School of Psychology and Meditation/District Public Health Office/Sath Sath  and Former Police Council Nepal,TRT/Peds/DPHO/Sath Sath/FPCN,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Theatre Group,Theatre Group,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,THW- German Federal Agency for Technical Relief,THW,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,THW- German Federal Agency for Technical Relief ,THW,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Transcultural Psychosocial Organization,TPO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,"TRT  Nepal, School of Psychology and Meditation(Peds)",TRT/Peds,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,"TRT Nepal, School of Psychology and Meditation(Peds), Child Work in Nepal (CWIN)",TRT/Peds/CWIN,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,TU,TU,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UIISC7 (french civil protection unit),UIISC7,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UK Emergency Medical Team,UK EMT,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UK Emergency Medical Team,UK EMT,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Umbrella Organization Nepal,Umbrella,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,UMKE-National Medical Rescue Team,UMKE,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Children's Fund,UNICEF,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Development Programme,UNDP,Early Recovery,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Development Programme,UNDP,Early Recovery,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,"United Nations Educational, Scientific and Cultural Organization",UNESCO,Early Recovery,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,"United Nations Educational, Scientific and Cultural Organization",UNESCO,Early Recovery,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations High Commissioner for Refugees,UNHCR,Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Population Fund,UNFPA,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Population Fund,UNFPA,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Population Fund,UNFPA,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Population Fund,UNFPA,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,United Nations Population Fund,UNFPA,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Vicente Sotto Memorial Medical Center,VSMMC,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Water Missions International,Water Missions,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Water Missions International,Water Missions,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Water Missions International,Water Missions,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Wateraid,Wateraid,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Education,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Education,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Education,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Education,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,We World Onlus,WWO,Education,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,Welthungerhilfe,Welthungerhilfe,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,Health,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Health Organization,WHO,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,WASH,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Shelter NFIs,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Vision International,WVI,Child Protection,1744240,1229,7950,43805,55131
Kathmandu,KATHMANDU,World Without Anger ,WWA,Child Protection,1744240,1229,7950,43805,55131
Kabhrepalanchok,KABHREPALANCHOK,Bangladesh Association of Physical Medicine and Rehabilition,BAPMR,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Bharatiya Jain Sanghathan,Bharatiya Jain Sanghathan,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Chiang Mai University Maharat Hospital,Chian Mai University/Maharat Hospital,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,China Medical Team,China MT,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Dhaka Community Hospital,Dhaka Community Hospital,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Japan International Cooperation Agency,JICA,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Medical Emergency Response Team (MERT),MERT,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Medical Help World,Medical Help World,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Medical Relief Society Malaysia,Mercy Malaysia,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Royal Melbourne Hospital,Royal Melbourne Hospital,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Special Medical Team of University of Debrelev,University of Debrelev,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Sri Lanka Army,Sri Lanka Army,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,Terapanth Professional Forum,Terapanth Professional Forum,Health,381937,318,1179,49933,23714
Kabhrepalanchok,KABHREPALANCHOK,UK Emergency Medical Team,UK EMT,Health,381937,318,1179,49933,23714
Lalitpur,LALITPUR,Action Contre La Faim,ACF,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Action Contre La Faim,ACF,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Action Contre La Faim,ACF,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Adara Development,Adara,Health,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Adventist Development and Relief Agency,ADRA,Shelter NFIs,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Al-Khair Foundation,Al-Khair,Health,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Al-Khair Foundation,Al-Khair,Shelter NFIs,468132,180,3051,17444,8064
Lalitpur,LALITPUR,All Hands Volunteers,AHV,Early Recovery,468132,180,3051,17444,8064
Lalitpur,LALITPUR,AmeriCares,AmeriCares,Health,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
Lalitpur,LALITPUR,Ankur Counseling & Training Center,ACTC,Child Protection,468132,180,3051,17444,8064
